timestamp,tag_id,x_px,y_px,heading_deg
1777873030.8482556,0,400.0841878393064,273.6527767223589,3.077229027157139
1777873030.9111485,0,402.3912158673202,270.45011110974355,3.2958028965335395
1777873030.9930046,0,405.1481607375231,266.17652021180004,3.490981651856311
1777873031.0544205,0,408.7945244553629,259.2941064838185,3.7318468722081555
1777873031.1163366,0,413.274628656621,251.88708898921047,4.053574969012622
1777873031.1782873,0,418.1739831564435,244.60781806648555,4.3747236423545495
1777873031.238873,0,422.59380375265,238.0308850785358,4.670381580880547
1777873031.2995198,0,426.7852793680185,232.07450275999355,4.9189623990841564
1777873031.365922,0,430.3806822096995,226.96724965580964,5.120714651849891
1777873031.4279764,0,433.7760831203935,222.1997446223845,5.3167611388298655
1777873031.48829,0,437.22853721877345,217.3772084373409,5.486914430805303
1777873031.5513558,0,440.85781862840065,212.4641882837118,5.6497360231936105
1777873031.61583,0,444.6121172872121,208.03443305410474,5.798887273806414
1777873031.6806722,0,447.8623497823621,204.42762586868966,5.910916903736517
1777873031.746677,0,450.46412206306445,201.67762942060645,5.981029173295941
1777873031.8156934,0,452.0717221408231,200.0442250651073,6.010785169375334
1777873031.881059,0,452.81333858080467,199.55193553452818,5.99198745049734
1777873031.9472914,0,452.7393089883186,200.66356065921002,5.927640347875529
1777873032.007757,0,452.04578045752487,203.31828206190897,5.8194260936623685
1777873032.0716286,0,451.2176829444447,206.49105390497556,5.7413436468653805
1777873032.1346555,0,450.13614598743743,211.2916196434149,5.652025548153276
1777873032.194803,0,448.52150137910894,217.27040822989161,5.531481789699736
1777873032.2557824,0,446.5404853100129,224.23348809421705,5.351081200338264
1777873032.3173862,0,444.608634235471,232.0446377275594,5.166554912143622
1777873032.3790596,0,442.8147536319416,240.11988263110592,5.025298332435635
1777873032.441499,0,441.3637904171575,247.73157466019452,4.964444416650563
1777873032.5034673,0,440.49146319378036,255.9901430028244,5.002308821709257
1777873032.5640786,0,440.1804008052413,264.83370588703,5.063116532499498
1777873032.62521,0,440.00509962034124,274.56778509629777,4.995204038358212
1777873032.690321,0,439.59171194799086,284.9191598728353,4.812957312214721
1777873032.7566946,0,439.2427836005872,295.16813685509993,4.5947215716458585
1777873032.8206463,0,439.8795162152222,304.6748227569889,4.381764440411059
1777873032.885181,0,442.30560988436054,312.85977152402893,4.29077514387161
1777873032.9509823,0,447.023548129912,319.37962555094714,4.316110687913442
1777873033.0195072,0,452.3567516329194,324.2693471649702,4.3819638878120735
1777873033.0869377,0,461.66528124910644,326.0125905195486,4.580341187216106
1777873033.1522799,0,472.54100983174914,325.3731438125126,4.812576707350205
1777873033.2163498,0,484.5804813421352,322.7118846874429,5.066286931325249
1777873033.2823298,0,498.0965595421185,318.92001644699513,5.376477281780721
1777873033.6052,0,507.9470731993042,315.21771915752265,5.4808942856203
1777873033.6771622,0,511.35468090161265,311.6135959363891,5.533033759425521
1777873033.745787,0,508.7649755793166,307.0334842416322,5.589591499419358
1777873033.817674,0,503.3130551232365,302.84537004324727,5.469122133749877
1777873033.883598,0,496.53244994193335,299.2060564521699,5.249349575461802
1777873033.9486873,0,488.8950785546768,296.054260849331,4.969741034372468
1777873034.014047,0,480.6686241545942,293.2199804826166,4.662904395978869
1777873034.0815992,0,472.5867515905329,290.5864612193159,4.418156212585387
1777873034.1506407,0,464.93389454286256,288.44906617843367,4.162815783758536
1777873034.2222009,0,457.60228329331363,286.99642493227196,3.8277324223207363
1777873034.2861366,0,450.49984089477556,286.22182225764874,3.451254682871123
1777873034.354367,0,443.61387479262925,285.92264472601624,3.0577976686784307
1777873034.4215293,0,436.543506145134,286.1356699330266,2.6051078855311562
1777873034.4861758,0,429.1603729924604,286.6829937728432,2.0841724857793573
1777873034.549266,0,421.94715139614556,287.64132047012384,1.4913159693390736
1777873034.6153846,0,414.52903239755517,288.9014894760897,0.8885814005162452
1777873034.6801248,0,406.54110590388433,290.56515149832865,0.2407337900741656
1777873034.7458763,0,398.20020340592896,292.35951908739975,-0.4212807425429663
1777873034.8111608,0,389.71649310913074,293.86452661435385,-1.081672556838494
1777873034.8796916,0,381.47331387775097,295.01037023107335,-1.7848535447385523
1777873034.94612,0,373.726830203111,295.98920169341744,-2.49383555389853
1777873035.0140579,0,366.5769056317291,296.79361956379927,-3.1977157286204925
1777873035.083871,0,359.7537813813174,296.86916990103225,-3.8090113901180302
1777873035.148716,0,352.75423083358766,296.0871880634898,-4.372708958237068
1777873035.215048,0,345.13525671158305,295.1740945624487,-4.989837111003783
1777873035.2798998,0,337.3239018136477,294.63151875189845,-5.724662629205304
1777873035.3486905,0,330.1272033307828,294.50912643324546,-6.522011798660636
1777873035.424288,0,324.0685843696134,295.2445814265934,-7.32962216868008
1777873035.4920018,0,319.39787987401866,296.742004705742,-8.109523736047581
1777873035.556193,0,315.7234032049342,298.9984291500783,-8.86250071869583
1777873035.622141,0,312.8056768964997,301.3421349715826,-9.52654727150018
1777873035.6883976,0,310.71505516677297,303.28155933166687,-10.02793837983259
1777873035.7518687,0,309.53085715477613,304.63646947562347,-10.369251216703136
1777873035.8162005,0,308.9659773138981,305.5123232301733,-10.627131685517163
1777873035.8839626,0,309.00923533701166,305.9632403795565,-10.701182228107552
1777873035.9511747,0,310.18238001719413,305.84312947379885,-10.512705409202777
1777873036.0169177,0,312.83841197051026,305.23973638269325,-10.021311063294052
1777873036.0831342,0,317.0262520939854,303.9196024083871,-9.2708039191562
1777873036.1480536,0,322.4284158039807,302.13967317360976,-8.36552066398384
1777873036.214059,0,328.05946343089676,299.77386567108135,-7.403138920405332
1777873036.2819498,0,333.0782866469662,296.98442684280803,-6.5431237385005065
1777873036.3517861,0,337.69584744758026,293.44183460865673,-5.738050306410552
1777873036.4232755,0,342.1765733269377,289.8113974816697,-4.957208854101532
1777873036.4865165,0,346.3318262973101,286.14398301138056,-4.26021379407854
1777873036.549414,0,350.1672186987448,283.1368276894998,-3.640521359609357
1777873036.6158752,0,353.64209927157503,280.9200453200711,-3.1126837956806366
1777873036.683159,0,356.70990024661074,279.3983540436275,-2.6338527229782933
1777873036.7479029,0,359.5080705455815,278.70120761324813,-2.2608282799015225
1777873036.8161204,0,362.6235775758711,278.61898047853634,-1.914172450131161
1777873036.8810527,0,365.82327405457517,279.2491120206273,-1.5976579211145743
1777873036.9473908,0,368.89794740981523,280.4051669526675,-1.3176921094513523
1777873037.0174234,0,371.73404127709176,282.14183882492426,-1.1821312668657349
1777873037.0825784,0,374.2465419617046,284.3376630993037,-1.046562779092889
1777873037.1483047,0,376.41139567667415,286.8612916202523,-0.940466272106785
1777873037.2173324,0,378.21668701008537,289.50277453083913,-1.0142822468086572
1777873037.2806065,0,379.51015134892043,292.36532123969334,-1.255076297099982
1777873037.3459606,0,378.6928903900964,295.94077575395573,-1.8623862519428216
1777873037.4102635,0,374.4940085209661,299.4084061640957,-2.947392055407287
1777873037.4749572,0,367.96650917399785,303.02007416296965,-4.195240435962937
1777873037.5423813,0,360.21774302875974,306.21278499967053,-5.464032279530455
1777873037.6112943,0,351.3920197941406,308.1513224147476,-6.763039988869947
1777873037.6823368,0,342.4462939692252,309.23521992118697,-8.027542358488525
1777873037.7498252,0,334.48317703174365,309.5452812829046,-9.140252826466101
1777873037.811849,0,328.0005630584309,309.74464067110677,-9.949023001130241
1777873037.876335,0,322.66223632729907,309.32214361954675,-10.614281353728874
1777873037.9380527,0,317.23395979342376,310.2650245866854,-11.11846891299119
1777873038.0006742,0,312.75480327608966,310.6286387243273,-11.522861773448401
1777873038.0621386,0,308.6990673143785,310.8721130200053,-11.816855424726315
1777873038.1241853,0,305.16011212953106,310.8355268203478,-11.91540380946351
1777873038.187419,0,302.74761022069686,310.70906037622075,-11.855167264942848
1777873038.2481866,0,300.7153888324383,310.0831548580166,-11.74786620084122
1777873038.3129158,0,299.0091625133851,309.31502663199524,-11.577245385691876
1777873038.374863,0,297.4562272200093,307.3317292054832,-11.49833026231502
1777873038.437478,0,296.4455973899318,305.44971092744896,-11.362302419103518
1777873038.499207,0,295.7856695951183,303.21545984262275,-11.213513315524944
1777873038.5632584,0,295.4710756737137,300.3040260421254,-11.022516162092282
1777873038.6282556,0,295.4857654831817,296.79791886460254,-10.816004264797895
1777873038.6890836,0,295.5689123109927,293.40532051207254,-10.61901941369062
1777873038.752554,0,295.244458286537,290.05238041264727,-10.502101563403833
1777873038.8167152,0,293.64518877861906,286.4343259253054,-10.455844666303497
1777873038.8815913,0,291.50097878062587,282.96996033285086,-10.469220781152137
1777873038.9468899,0,288.7053174635709,280.08912810797653,-10.541499481305394
1777873039.0111313,0,286.0452708203616,277.70304335308276,-10.645754800618262
1777873039.0757298,0,283.45674578892215,275.8032570590848,-10.787972051106314
1777873039.1409004,0,281.7805846028294,274.9739857347216,-10.947825920576419
1777873039.204481,0,280.64163705212366,274.697613616256,-11.001376076478284
1777873039.272933,0,279.6045876777625,274.30730844562106,-11.104697248152418
1777873039.3370383,0,278.7656576367933,274.1098906574857,-11.170884994235346
1777873039.4045897,0,278.02611761733385,274.0196758423767,-11.234573726415173
1777873039.4690835,0,277.45429606275627,274.06297220891304,-11.30593964608089
1777873039.5374932,0,277.2195199749571,274.4013408889523,-11.344353378607858
1777873039.602161,0,277.20558155099195,274.8625422621142,-11.368294960415431
1777873039.6722624,0,277.2834833765766,275.67604960857557,-11.313586284578857
1777873039.736994,0,277.683886334343,276.40639753706995,-11.322598229248506
1777873039.8022711,0,278.06103420119445,277.0109899011414,-11.313362160240596
1777873039.8674548,0,278.3787938630154,277.7031813476666,-11.296213767276337
1777873039.9321885,0,278.5617235632801,278.2965191991582,-11.320560805300458
1777873039.9981246,0,278.8371259530715,278.9762117640653,-11.307612372351306
1777873040.0643272,0,279.247050742442,279.5445010658891,-11.298151493235858
1777873040.133837,0,279.6834720134721,280.61359511506913,-11.308543454668374
1777873040.1971529,0,280.16976164645826,281.99633180427145,-11.359309662322769
1777873040.2621868,0,280.68901092262064,283.10594853809124,-11.340610089904178
1777873040.327944,0,281.0696154889475,283.707090789224,-11.281522377059158
1777873040.3922067,0,281.411420610815,284.1956961837835,-11.287430957532663
1777873040.4538612,0,281.6897046203999,284.65987045339,-11.27125038922791
1777873040.516871,0,281.848832170152,285.0442332626208,-11.280725573038792
1777873040.585709,0,281.8385630273599,285.3974764748184,-11.282052642492342
1777873040.6480489,0,281.03025385102035,285.68303572591515,-11.291437588691835
1777873040.7120156,0,279.2045592274143,286.10388457322466,-11.365622012581351
1777873040.7747993,0,276.48358945983495,286.8750904910505,-11.518875951924011
1777873040.8393567,0,273.6000450253438,287.7287086664932,-11.73847855002929
1777873040.9015412,0,271.1388353786352,288.6334928433467,-11.890545301659241
1777873040.9670856,0,268.93870590915554,289.5177636131203,-12.035152373643452
1777873041.0325575,0,266.70898813343996,290.471216111642,-12.241756811432818
1777873041.0987067,0,264.62221815578647,291.42113379189493,-12.429688048215269
1777873041.1644793,0,262.88731379625483,292.2197085881255,-12.562775674572501
1777873041.2280326,0,261.7627812218768,292.69818477210026,-12.614741555273644
1777873041.2905285,0,261.1765270382227,292.77365251396697,-12.59513399292187
1777873041.3517525,0,261.11216369384533,292.5535908307371,-12.50416252628461
1777873041.414657,0,261.8144582818828,291.9256741956991,-12.27716512458675
1777873041.48043,0,262.7326978696939,291.23384997691244,-11.954532607033983
1777873041.5428975,0,263.47353780859135,290.459540000706,-11.711432821629206
1777873041.6031945,0,264.65705852513145,289.31694542923316,-11.424918849844945
1777873041.6708221,0,265.9205676439112,288.10214281327524,-11.164245016241887
1777873041.7342958,0,267.2916756581406,286.95130485585486,-10.961923182143872
1777873041.7978404,0,268.12429541755114,285.8923995773089,-10.83993620683497
1777873041.8651974,0,268.57612759916685,285.0312752846346,-10.76798924289228
1777873041.9296474,0,269.142581913208,284.2370158762117,-10.72297631013658
1777873041.9910474,0,270.7286308861086,283.2413246957852,-10.613818942194253
1777873042.0537102,0,273.7585842431595,282.26706367725603,-10.490571831047589
1777873042.1175237,0,278.5528545380353,281.08771659459114,-10.21543405579772
1777873042.181754,0,284.5400967145684,279.76565647349787,-9.9290996777562
1777873042.25157,0,292.01364015373713,278.2027095102958,-9.60934493450424
1777873042.3162093,0,301.3470558152321,276.609462316896,-9.192677957591506
1777873042.3827846,0,313.2384949415471,274.82561041623205,-8.608941276762511
1777873042.445239,0,327.8921953727611,273.2057249567652,-7.866833789385224
1777873042.506897,0,345.1427646823293,271.68062530144846,-7.0585198850185185
1777873042.5680645,0,361.53435646275,270.4003105199498,-6.335090743925228
1777873042.6324108,0,379.24202930054116,269.2155107270614,-5.709975113976872
1777873042.6976342,0,398.1665716650094,268.1368119805092,-5.033219285124002
1777873042.763467,0,417.9550385840988,266.71209203780427,-4.361751209298795
1777873042.8880286,0,445.57126590414055,262.226913322895,-3.5714305845955723
1777873042.9491951,0,471.18684430083266,257.1147880159584,-3.0125852132642907
1777873043.389433,0,420.9631083264148,244.56168308303057,-4.1666233563409865
1777873043.438996,0,380.67337712413695,236.09736136547775,-5.1666642873711
1777873043.4904385,0,348.07043372707375,230.45295374045315,-6.047159097809447
1777873043.5449288,0,322.04245390131894,226.73899961016616,-6.717246800820319
1777873043.5995255,0,297.5777820939748,225.35664130909657,-7.308206294880028
1777873043.65623,0,276.5465069784864,225.07898558414558,-7.875539897153946
1777873043.70828,0,259.9412799981034,225.22249632287162,-8.36543316470344
1777873043.7612422,0,248.64440970005978,226.12001136208744,-8.786173122324987
1777873043.8152533,0,240.53320726369887,227.53097959170577,-9.102032810688643
1777873043.8715925,0,234.96669970848916,229.3097835897951,-9.345541768886124
1777873043.929181,0,230.4304998049791,231.21758645414525,-9.519139362188001
1777873043.9852533,0,227.27474663241057,233.4692996028092,-9.667482543691465
1777873044.0397484,0,226.00385301322018,236.29677925751,-9.708727302332045
1777873044.0952942,0,225.54424650522222,238.9843125417677,-9.673520472249297
1777873044.1525404,0,225.47000210972814,241.5642614596872,-9.635323794885966
1777873044.2089186,0,225.06889293580804,244.56620275499387,-9.836581779783385
1777873044.265723,0,224.1957414403088,249.7414933894546,-10.447561263502793
1777873044.323383,0,223.1030115357053,255.07435915716536,-11.174721437358643
1777873044.3809435,0,219.82213136454328,261.38334106274846,-12.388565811401085
1777873046.7452905,0,229.0423703130769,249.24699028568332,-20.031896009994636
1777873046.8064487,0,235.83801498752112,234.24211044783834,-29.69520418180793
1777873046.8594491,0,240.12241495086133,220.24020861111234,-41.23186237277652
1777873046.9109237,0,243.03340324615488,207.86318544783904,-54.4823459909391
1777873047.01094,0,245.30705555970084,191.0287085472354,-68.87548930926361
1777873047.0644855,0,243.4943741595833,177.7613736768704,-83.0691827729541
1777873047.1182222,0,241.59485270466655,167.56963385389136,-96.06931846798682
1777873047.1713052,0,241.90584667444475,159.09128618162276,-107.03131272428497
1777873047.22614,0,244.5626421893366,151.9876228618394,-115.61019246733595
1777873047.28059,0,248.1868662146933,146.0000479071835,-122.28216906196728
1777873047.3334765,0,255.6163537340485,139.88038458192847,-127.39668288315767
1777873047.3893218,0,262.6072020549541,135.06357257639698,-131.86756436630156
1777873047.443477,0,269.2477409254933,129.48719025172701,-135.97824306056046
1777873047.500456,0,275.0460458018727,123.58335897534495,-139.0930311317903
1777873047.6644459,0,281.1855192375871,118.54011168644871,-141.54610020981758
1777873047.7247164,0,286.39814514407385,114.70810519217672,-143.67133601634748
1777873047.7837121,0,290.57271585522267,111.12593037088182,-145.60587797837204
1777873048.0821755,0,285.23197780998817,132.68337230910393,-147.35760977468257
1777873048.1364665,0,274.948338653035,152.38063936971503,-148.82829611460446
1777873048.1892123,0,261.9129900264863,166.6091800397919,-149.56491961316397
1777873048.2412653,0,248.7442611940047,178.38757006305522,-149.90038076407257
1777873048.290624,0,231.12384802943916,189.57067897840275,-150.44246303394888
1777873048.3947067,0,204.0241704665597,195.99940934901917,-151.33687606039965
1777873048.448572,0,184.64736333940945,201.45459131547304,-152.04022796146455
1777873048.5521798,0,186.3796075743945,202.0980717818202,-152.20808607971003
1777873048.603429,0,188.31859960735602,200.839599342959,-152.33133902286667
1777873049.120072,0,219.21066407029457,240.42677657083516,-152.3242186185522
1777873049.3278928,0,252.6477371731051,235.5485436411123,-152.76008381208314
1777873049.3812397,0,277.2424720546306,226.98174147536963,-153.1560011916095
1777873049.4357982,0,292.15590992187225,214.29673926558536,-153.5571578841934
1777873049.492898,0,303.1905274642112,195.35928775293004,-153.77020525303723
1777873049.5499089,0,312.3725138516076,176.23502823042563,-153.97243055799882
1777873054.873559,0,353.5208152217055,161.75048011106517,-160.62571216757408
1777873054.9280488,0,386.6554518514271,153.1957844628473,-166.08967343768632
1777873054.9867642,0,411.6944535119824,149.1092398229174,-170.6853736966302
1777873055.0465977,0,431.14758898031437,146.19390950742277,-174.3310843995511
1777873055.1049807,0,446.18881671690355,143.89736630545136,-177.27576818567664
1777873055.1594868,0,458.1529706286049,141.87534966293717,-179.5382042459496
1777873055.2150264,0,467.7420624676947,140.45978813748553,178.68716005747385
1777873055.2743444,0,475.43245764321006,139.36530565686087,177.19211250652543
1777873055.3293154,0,481.3611936391816,138.55690936604103,176.071837553475
1777873055.3856332,0,486.3966102008181,137.41748498319427,175.2047069772298
1777873055.441519,0,490.3272851305814,136.32378472277261,174.54531569427064
1777873055.4966073,0,493.27811977358544,135.2955229206183,174.1041044044437
1777873055.5649955,0,495.9809036333072,134.3153364385841,173.6906267206791
1777873055.6226795,0,499.066355351551,133.53939968704512,173.39103404421263
1777873055.6779356,0,502.265252959398,132.5608179616007,173.16274634043234
1777873055.7306986,0,507.5164198751449,130.58799165610696,172.9604109697952
1777873057.6706285,0,482.68868235123443,124.66109384114722,176.24969042369005
1777873057.728159,0,464.555629183071,121.63813305338057,179.0156543962629
1777873057.7855964,0,451.66463490163756,120.12095613526812,-178.814195073883
1777873057.8438804,0,441.89199693441884,119.14426774730144,-177.18664783262062
1777873057.8989172,0,434.89492441146143,118.21039943491608,-175.9315087336975
1777873057.9576213,0,428.5212693278486,117.58775659554901,-174.69482998903123
1777873058.0148666,0,422.5714809534759,117.1832988601592,-173.47794618675357
1777873058.073407,0,417.92086626684267,116.65433590485881,-172.53997996797128
1777873058.1284215,0,414.5523865389884,115.86339160085964,-171.92891173104977
1777873058.1833982,0,411.8726501708522,114.4790195382301,-171.44063355828607
1777873058.2437134,0,409.5549711060372,112.83835700718129,-171.02487905069825
1777873058.300822,0,407.7147630770779,110.07963620176825,-170.69197815131372
1777873059.9498932,0,406.3065853299791,105.2382669335138,-170.70877634829787
1777873060.1230047,0,387.49133929435055,116.41547843802695,-170.54961160405696
1777873060.1782935,0,370.0412613533112,127.57741756063146,-170.27123140563467
1777873060.229076,0,349.3058173215757,140.6895616844122,-169.96847147723608
1777873060.283192,0,329.8444608677588,157.81886719291947,-169.5989362968329
1777873060.3400445,0,315.30749048029236,173.9472803909474,-169.25618384694818
1777873060.395525,0,308.23938526506237,190.2100327962895,-168.97872929763972
1777873060.4523845,0,303.1522183453745,206.8839132787319,-168.78236420356976
1777873060.5121782,0,299.3723969039644,221.84074555921842,-168.60899390417566
1777873060.5735834,0,295.77632012027357,234.15935201405844,-168.32807966069953
1777873060.630261,0,291.6182312389944,248.15665612154373,-168.23433963417557
1777873060.6856003,0,287.2403846312717,264.21064595543544,-168.03012023202564
1777873060.7441812,0,282.7240310276819,280.29574419208575,-167.7537402735308
1777873060.8011715,0,277.8923676761521,300.1223434299865,-167.46404472083583
1777873063.3618083,0,272.47975732413533,283.78352294204495,-156.11275662185346
1777873063.4180143,0,270.81696412125615,270.290829414686,-143.71003487784483
1777873063.4824483,0,270.8289876661138,259.55709550062465,-130.10659085999293
1777873063.5444336,0,275.0204300058247,250.5750844830032,-115.87413928405081
1777873063.607163,0,280.499780734028,243.57971949353927,-101.40299707438513
1777873063.667088,0,289.2983887602415,238.9100356642369,-87.17464888048488
1777873063.7283306,0,297.15870610945024,237.2777020616359,-73.87434577258696
1777873063.791344,0,302.5385161173442,237.26923830974226,-61.96877824140325
1777873063.8550236,0,306.5524560419006,237.29213127451936,-51.578263577862124
1777873063.9151943,0,311.34472547008784,236.8956857476684,-42.50165444220661
1777873063.978483,0,316.52858045558435,236.3937056278984,-34.703873819439664
1777873064.038725,0,321.65669461895413,235.9502368871035,-28.234604013965555
